-1.4947222710883108,-1.7784643257210782
-1.4624813143076785,-1.5124764322808595
-1.37778897849462,-1.36898521505376
-1.4624813143076785,-1.5124764322808595
-1.4947222710883108,-1.7784643257210782
-1.0169595915059633,-1.7300782791327396
-0.5210518368102717,-1.712678007038154
-0.08604503444563072,-1.6778774628489828
0.2532602713987906,-1.6865775988962755
0.5838654411959183,-1.660477190754397
0.9057704749457525,-1.6169765105179328
1.2276755086955875,-1.6169765105179328
1.5408804063981298,-1.5995762384233472
1.5234801343035445,-1.3385721570045621
1.54506048387097,-0.999227150537633
1.5147799982562518,-0.7034622255521854
1.4886795901143728,-0.4337580080861074
1.2015751005537094,-0.45115828018069326
0.8883702028511671,-0.45985841622798596
0.566465169101332,-0.4772586883225718
0.286122311827957,-0.497412634408602
0.566465169101332,-0.4772586883225718
0.8883702028511671,-0.45985841622798596
1.2015751005537094,-0.45115828018069326
1.1667745563645378,-0.1727539266673226
1.1406741482226597,0.16655137917709828
1.07977319589161,0.6276585896836182
0.673487903225808,0.629469086021506
1.07977319589161,0.6276585896836182
1.07977319589161,0.9843641676226245
1.0884733319389026,1.2975690653251664
1.0710730598443163,1.6629747793114658
1.0362725156551456,1.9065785886356648
0.6273661214323818,1.9152787246829575
0.32286135977713304,1.9065785886356648
-0.02514408211458008,1.9065785886356648
-0.3644493879590014,1.9065785886356648
-0.3557492519117078,1.6368743711695868
-0.3557492519117078,1.3497698816089234
-0.3296488437698297,1.053965256000967
-0.32094870772253703,0.7929611745821821
-0.277318548387096,0.550235215053764
-0.32094870772253703,0.7929611745821821
-0.3296488437698297,1.053965256000967
-0.3557492519117078,1.3497698816089234
-0.3557492519117078,1.6368743711695868
-0.7124548298507145,1.6716749153587585
-1.01683467741935,1.52745295698925
-1.3301644892085056,1.549873010696659
-1.7303707473839758,1.5411728746493654
-1.7303707473839758,1.2627685211359947
-1.7129704752893904,0.9843641676226245
-1.721670611336683,0.688559542014668
-1.721670611336683,0.4275554605958831
-1.7042703392420977,0.17525151522439097
-1.6868700671475123,-0.14665351852544406
-1.3910654415395554,-0.27715555923483626
-1.1387614961680637,-0.27715555923483626
-0.86717069892473,-0.356552419354838

